# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "12" "-a" "../../reference/Oryza_sativa.IRGSP-1.0.51.gtf" "-o" "Oryza_sativa_expr.txt" "A1_1_val_1.bam" "A2_1_val_1.bam" "A3_1_val_1.bam" "B1_1_val_1.bam" "B2_1_val_1.bam" "B3_1_val_1.bam" "C1_1_val_1.bam" "C2_1_val_1.bam" "C3_1_val_1.bam" "E1_1_val_1.bam" "E2_1_val_1.bam" "E3_1_val_1.bam" "F1_1_val_1.bam" "F2_1_val_1.bam" "F3_1_val_1.bam" "G1_1_val_1.bam" "G2_1_val_1.bam" "G3_1_val_1.bam" "H1_1_val_1.bam" "H2_1_val_1.bam" "H3_1_val_1.bam" "K1_1_val_1.bam" "K2_1_val_1.bam" "K3_1_val_1.bam" "M1_1_val_1.bam" "M2_1_val_1.bam" "M3_1_val_1.bam" "P1_1_val_1.bam" "P2_1_val_1.bam" "P3_1_val_1.bam" "R1_1_val_1.bam" "R2_1_val_1.bam" "R3_1_val_1.bam" "X1_1_val_1.bam" "X2_1_val_1.bam" "X3_1_val_1.bam" 
Geneid	Chr	Start	End	Strand	Length	A1_1_val_1.bam	A2_1_val_1.bam	A3_1_val_1.bam	B1_1_val_1.bam	B2_1_val_1.bam	B3_1_val_1.bam	C1_1_val_1.bam	C2_1_val_1.bam	C3_1_val_1.bam	E1_1_val_1.bam	E2_1_val_1.bam	E3_1_val_1.bam	F1_1_val_1.bam	F2_1_val_1.bam	F3_1_val_1.bam	G1_1_val_1.bam	G2_1_val_1.bam	G3_1_val_1.bam	H1_1_val_1.bam	H2_1_val_1.bam	H3_1_val_1.bam	K1_1_val_1.bam	K2_1_val_1.bam	K3_1_val_1.bam	M1_1_val_1.bam	M2_1_val_1.bam	M3_1_val_1.bam	P1_1_val_1.bam	P2_1_val_1.bam	P3_1_val_1.bam	R1_1_val_1.bam	R2_1_val_1.bam	R3_1_val_1.bam	X1_1_val_1.bam	X2_1_val_1.bam	X3_1_val_1.bam
Os01g0108400	1;1;1	455707;456682;457278	455907;457104;457425	+;+;+	772	165	160	135	202	218	216	79	36	46	156	189	134	139	97	135	53	23	33	40	47	60	30	28	23	16	31	33	31	29	29	15	37	13	33	27	47
Os01g0679300	1	27950359	27951354	+	996	8	8	4	2	2	6	3	2	6	5	9	2	7	2	4	19	8	10	6	8	8	3	6	5	0	5	4	2	6	6	7	2	3	3	7	7
Os01g0177900	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	4033754;4033949;4035007;4035007;4035362;4035362;4035616;4035616;4035922;4036168;4036168;4036591;4036971;4037391;4037570;4037778;4038176;4038383;4038636;4039655;4040020;4040453;4041220;4041367;4041525;4042008;4042178;4042474;4043136	4034349;4034349;4035261;4035261;4035533;4035533;4035843;4036055;4036055;4036223;4036251;4036881;4037303;4037485;4037689;4037934;4038279;4038543;4038952;4039936;4040321;4040536;4041280;4041443;4041684;4042092;4042266;4042594;4043431	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4682	3904	3469	2436	1272	1689	2313	1732	1434	1517	4473	4444	5624	2089	1711	2066	1628	1812	1735	1247	1116	885	2561	2512	3123	2400	3451	3845	5081	4567	3953	1705	2125	1978	1209	1356	1423
Os01g0949400	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	41822269;41822398;41822813;41822813;41823006;41823006;41823275;41823275;41823493;41823697;41823697;41824222;41824222;41824913;41824913	41822715;41822715;41822863;41822863;41823109;41823109;41823586;41823407;41823586;41823791;41823791;41824341;41824341;41825087;41825087	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1304	861	698	529	544	665	636	582	775	741	812	750	841	736	738	846	684	574	677	401	362	412	681	436	678	711	899	1242	959	776	801	634	718	560	403	390	426
Os01g0721700	1	30088521	30088871	-	351	67	53	96	86	89	48	63	70	38	118	99	61	75	73	60	36	55	46	33	35	20	67	63	97	63	29	21	133	82	78	46	91	90	28	14	26
Os01g0657400	1;1	26734068;26734981	26734959;26735164	-;-	1076	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0929500	1;1;1;1;1;1;1	40794124;40794264;40795877;40795877;40796555;40796555;40796922	40795765;40795765;40796071;40796071;40796977;40796808;40796975	-;-;-;-;-;-;-	2260	264	213	217	102	107	190	68	106	124	148	109	177	91	115	88	82	90	96	28	36	49	198	205	223	93	145	231	292	230	162	138	123	118	44	41	56
Os01g0167750	1	3465634	3467560	-	1927	33	37	45	29	26	26	49	51	15	36	37	41	23	21	45	8	30	19	29	8	17	37	48	30	39	34	38	55	72	67	7	46	31	55	16	26
Os01g0359800	1	14599119	14603058	-	3940	28	19	18	24	18	10	2	14	10	11	20	29	6	8	7	14	8	6	12	30	6	16	12	9	14	26	18	36	30	39	3	16	10	17	7	6
Os01g0773200	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	32676081;32676948;32677126;32677412;32677528;32678104;32678104;32678470;32678987;32679496;32679496;32679724;32679724;32680401;32680553;32680813;32681023;32681235;32681235	32676588;32677041;32677241;32677838;32677838;32678182;32679106;32678493;32679106;32679612;32679612;32680719;32680284;32680469;32681100;32680900;32681100;32681406;32681407	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3815	804	670	626	677	627	673	667	794	736	578	591	645	529	553	574	663	715	584	505	520	485	806	724	831	876	1024	1504	1038	759	726	590	764	654	851	862	800
Os01g0249050	1	8201959	8202513	+	555	6	3	13	12	0	4	3	0	1	11	5	7	9	2	1	0	4	4	0	0	0	18	10	3	6	2	4	17	8	11	4	4	4	0	0	0
Os01g0231700	1;1	7278745;7279975	7279182;7280241	-;-	705	1423	1045	1119	615	596	832	369	280	293	1112	950	885	576	451	482	197	268	208	145	121	112	1093	1018	1185	614	698	779	1453	1296	1051	548	659	471	131	156	160
Os01g0162500	1	3259516	3262661	+	3146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Os01g0833600	1;1;1	35692800;35693055;35693223	35692883;35693164;35693807	-;-;-	779	408	355	433	123	105	131	140	109	144	166	215	236	97	101	68	86	89	143	197	149	204	274	260	205	103	97	114	283	234	207	87	82	61	175	172	181
Os01g0783400	1;1	33196867;33197523	33197410;33197909	-;-	931	14	8	7	19	31	41	69	40	56	21	5	4	29	33	37	50	64	47	49	49	52	16	1	5	36	27	40	19	17	14	44	47	43	49	38	54
Os01g0689600	1;1;1;1;1	28467690;28469142;28469868;28470086;28471008	28468078;28469191;28469986;28470146;28471172	-;-;-;-;-	784	140	115	111	103	117	121	64	65	132	106	117	121	87	86	116	69	104	52	51	59	41	133	123	144	131	105	231	226	124	144	90	145	87	45	40	41
Os01g0269900	1;1;1;1;1;1;1;1;1;1	9319015;9319575;9319718;9319861;9320029;9320163;9320832;9322661;9322819;9323054	9319485;9319637;9319768;9319945;9320092;9320364;9321613;9322736;9322854;9323339	-;-;-;-;-;-;-;-;-;-	2116	148	165	147	106	124	123	99	75	69	136	172	170	101	94	88	86	109	55	69	68	78	174	99	144	123	129	147	181	178	154	110	131	93	66	82	81
Os01g0686000	1	28289381	28290175	+	795	142	139	134	53	33	44	68	33	38	242	162	140	97	69	48	75	111	47	59	47	40	229	158	167	76	71	112	218	183	134	79	151	68	36	45	55
Os01g0932000	1;1;1;1;1;1;1;1;1;1;1;1	40884982;40885216;40885394;40888554;40888798;40889155;40889635;40889803;40890247;40890874;40891034;40891205	40885136;40885292;40885449;40888708;40889071;40889564;40889713;40890168;40890787;40890953;40891114;40891619	+;+;+;+;+;+;+;+;+;+;+;+	2689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0949700	1;1	41839952;41840665	41840321;41841440	+;+	1146	164	118	138	80	88	84	89	67	61	148	146	146	84	62	85	53	34	60	69	54	32	203	147	222	79	63	93	154	69	107	80	51	57	101	97	81
Os01g0368700	1	15118693	15119756	+	1064	32	16	33	4	20	14	17	2	0	28	15	16	28	30	17	7	4	2	4	2	12	32	20	31	14	24	34	32	46	52	16	31	7	14	8	25
Os01g0144200	1;1;1;1;1;1;1;1	2386373;2387010;2387177;2387496;2387698;2387830;2387983;2388211	2386515;2387071;2387320;2387569;2387752;2387892;2388110;2388597	+;+;+;+;+;+;+;+	1056	912	628	656	553	638	636	649	624	653	616	531	598	573	505	576	479	514	433	373	374	431	584	508	558	545	552	586	935	818	653	598	661	521	418	454	519
Os01g0311500	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	11693812;11695113;11695290;11696189;11696639;11696902;11697146;11698118;11698441;11698441;11698668;11698668;11698984;11698984;11699245;11699245	11694221;11695151;11695462;11696405;11696809;11697062;11698190;11698190;11698587;11698587;11698895;11698895;11699141;11699141;11699838;11699832	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3343	483	466	385	381	331	413	372	370	322	458	482	581	388	363	381	343	351	323	245	208	218	445	462	511	493	715	800	676	613	652	380	437	437	288	296	261
Os01g0900900	1;1;1;1;1;1	39216719;39217008;39217248;39217644;39217772;39218617	39216903;39217172;39217346;39217684;39217893;39218757	-;-;-;-;-;-	753	958	785	946	707	702	817	684	737	835	927	813	917	957	968	985	888	781	783	517	513	489	879	928	875	693	690	1017	1641	1157	1087	937	1136	865	587	467	629
Os01g0870400	1;1	37739465;37742544	37741761;37742721	-;-	2475	45	25	24	10	7	2	8	0	0	14	18	16	8	8	14	0	0	4	6	2	0	20	27	18	3	8	0	46	17	23	13	10	32	1	2	1
Os01g0747300	1	31272337	31274375	+	2039	1872	1479	1637	4132	4117	4786	6531	6227	5766	1207	1012	913	4148	3598	3855	5832	6285	6374	4976	4233	4340	1116	1058	1230	4148	3697	5123	1300	1124	926	2902	3604	3037	4580	3462	4375
Os01g0389700	1	16435858	16436778	+	921	61	68	108	235	199	216	721	1006	814	39	29	25	108	129	135	834	881	708	1504	1365	1523	78	35	97	315	433	396	36	41	35	283	230	226	1477	1375	1310
Os01g0248450	1;1;1;1;1;1;1	8171631;8172092;8172376;8173824;8174214;8174614;8175093	8171756;8172192;8172567;8174041;8174332;8174768;8175231	-;-;-;-;-;-;-	1050	9	2	6	7	4	7	8	9	3	3	3	3	5	6	6	17	10	15	6	8	6	2	2	9	5	6	5	5	2	1	6	1	2	18	14	10
Os01g0718000	1	29904106	29904790	-	685	243	173	240	93	107	149	189	165	176	247	251	254	143	106	116	130	174	145	235	185	189	210	254	240	151	142	208	346	260	232	125	146	136	216	226	269
Os01g0348600	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	13887272;13888527;13888724;13888888;13889038;13889189;13889566;13889766;13890163;13890320;13890602;13890810;13890929;13891046;13891046;13891243;13891433;13891433;13891433;13891663;13891663;13891663;13892232;13892232;13892232;13892467;13892467;13892467;13892836;13892836;13892836	13887593;13888598;13888789;13888944;13889105;13889270;13889621;13890068;13890249;13890494;13890723;13890973;13890973;13891300;13891300;13891300;13891554;13891554;13891554;13891784;13891784;13891784;13892380;13892380;13892380;13892605;13892605;13892605;13893148;13893151;13893184	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2710	4532	3622	3258	3118	3170	3392	3518	3435	3737	4163	3897	4475	3508	3379	3452	3170	3237	3246	2424	2719	2379	4024	3258	4188	4078	4820	6513	5249	4571	4246	3008	3719	3212	3915	4143	4156
Os01g0572100	1;1;1;1;1;1;1	21976583;21976812;21977472;21977676;21979631;21980412;21980743	21976699;21977387;21977590;21977752;21979855;21980539;21981580	+;+;+;+;+;+;+	2080	250	173	150	150	178	200	208	208	233	156	127	199	85	144	176	178	188	208	149	213	184	143	145	191	205	218	355	257	182	168	164	213	186	208	202	278
Os01g0266200	1;1;1;1;1;1;1;1;1	9095173;9096017;9096181;9096545;9096726;9096951;9097094;9097302;9098797	9095353;9096103;9096340;9096625;9096875;9097004;9097204;9098692;9099512	+;+;+;+;+;+;+;+;+	2931	2927	2296	1948	1753	1978	1952	1677	1863	1745	2124	2263	2818	1671	1749	1695	1955	1684	1582	1170	1268	1214	1661	1505	1656	1977	2589	3270	2601	2488	2366	1664	1980	1741	771	1783	1471
Os01g0302250	1	11155196	11155899	-	704	33	12	22	6	8	12	8	4	13	37	24	20	6	4	29	10	0	3	0	6	2	14	6	10	7	6	12	12	9	10	8	7	7	6	8	0
Os01g0822900	1;1;1	35130013;35130020;35130463	35130376;35130376;35130913	-;-;-	815	917	939	477	539	474	610	1308	612	499	3292	3363	4094	662	702	886	842	2209	853	1331	1363	1294	2402	2412	3464	1114	3486	1912	3016	3273	2956	1090	1867	1339	828	886	695
Os01g0974000	1;1;1;1;1;1;1;1;1;1	43039984;43040021;43041696;43041696;43042852;43042852;43043231;43043231;43043432;43043432	43040676;43040676;43042025;43042025;43042967;43042967;43043321;43043321;43043949;43043945	+;+;+;+;+;+;+;+;+;+	1748	3487	2787	2687	2005	2003	2162	1936	1687	1885	2685	2561	3013	1821	1883	1762	1364	1568	1353	1207	1075	1148	2469	2366	2416	1816	1778	2486	3126	2782	2789	1837	2215	1686	1234	1322	1480
Os01g0814550	1	34641171	34641617	+	447	0	2	1	0	4	2	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Os01g0860800	1;1;1;1	37269811;37270005;37270955;37270955	37270225;37270225;37274701;37272158	+;+;+;+	4162	3364	2696	2541	2418	2637	2773	5085	5058	5235	4130	3506	3826	3782	3510	3607	3804	4913	4029	11209	10247	10249	2490	1925	2265	3585	2943	4057	2731	2878	2559	2197	2718	2451	12555	12538	12874
Os01g0549300	1;1;1;1	20518681;20519092;20520851;20521337	20518975;20520152;20521184;20521502	-;-;-;-	1856	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	6	0	0	0	0	0
Os01g0753000	1;1;1;1;1	31592127;31593287;31596200;31596619;31596841	31593201;31593812;31596520;31596770;31596970	-;-;-;-;-	2204	1614	1185	1258	1359	1348	1360	1434	1444	1511	1152	1180	1397	1178	1378	1481	1421	1557	1299	1250	1096	1218	1247	1154	1131	1544	1783	2201	1550	1309	1126	1249	1609	1398	1459	1694	1815
Os01g0365000	1;1;1;1	14903885;14908983;14909288;14914820	14905125;14909144;14909736;14915751	-;-;-;-	2784	176	124	80	89	56	33	22	36	47	100	140	138	33	49	44	35	36	23	16	32	25	229	103	227	58	68	137	158	139	142	77	96	64	43	63	35
Os01g0862300	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	37316220;37316226;37316781;37316781;37317089;37317089;37317279;37317279;37317451;37317451;37317914;37317914;37318224;37318224;37318854;37318854;37319127;37319127;37320014;37320014;37320350;37320350	37316687;37316687;37316841;37316841;37317168;37317168;37317347;37317347;37317584;37317584;37318073;37318073;37318295;37318295;37318987;37318987;37319262;37319262;37320182;37320182;37320481;37320517	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1651	1330	974	927	966	1005	1017	1032	1094	1157	1040	1024	1179	955	997	1073	1071	992	903	926	811	733	1092	1032	1061	1051	1282	1669	1682	1259	984	933	1065	859	1328	1321	1364
Os01g0254000	1;1;1	8413916;8418472;8418684	8414589;8418603;8418925	-;-;-	1048	2672	2311	2068	2074	1848	2158	1865	1838	2220	2931	2759	2843	2477	2361	2414	1578	1607	1749	958	969	1163	3317	2829	3176	3074	3239	4334	3168	2862	2369	2160	2536	2154	1925	1518	1748
Os01g0716800	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	29830265;29830302;29830625;29830625;29831846;29831846;29832312;29832312;29832630;29832630;29832846;29832846;29833956;29833956;29834670;29834869;29835559	29830497;29830497;29830745;29830745;29831917;29831917;29832399;29832399;29832737;29832737;29833648;29833648;29834045;29834142;29834778;29835011;29836090	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2396	180	104	129	206	242	260	1080	1274	1121	135	110	151	182	160	221	1296	1129	1225	3486	3009	3443	134	188	150	268	263	404	199	176	126	245	243	205	2847	3208	3331
Os01g0801901	1;1;1	33961844;33962126;33962400	33962025;33962218;33963347	+;+;+	1223	198	182	153	80	76	116	103	107	115	85	88	167	98	154	123	77	77	102	55	64	49	203	183	196	191	197	207	160	169	160	61	176	81	86	93	75
Os01g0872900	1;1;1	37860133;37860631;37860753	37860399;37860669;37861943	-;-;-	1497	109	83	92	119	85	68	88	83	86	72	105	114	189	167	214	151	150	131	145	100	126	94	94	110	109	119	168	124	127	89	174	180	133	125	90	79
Os01g0262700	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	8892598;8892615;8893772;8893772;8893973;8893973;8894137;8894137;8894656;8894656;8895748;8895748;8895917;8896102;8896102;8896899;8896899;8897078;8897078;8897921;8897921;8898242;8898242;8898421;8898421;8899309;8899463;8899632	8893249;8893249;8893875;8893875;8894011;8894011;8894199;8894199;8894730;8894730;8895813;8895959;8895959;8896150;8896150;8896992;8896992;8897130;8897130;8898005;8898005;8898344;8898344;8898652;8898513;8899375;8899516;8900134	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2385	1076	888	812	586	772	981	679	620	533	800	835	983	753	703	890	563	457	546	419	343	481	517	433	524	642	800	1034	916	808	715	547	597	555	401	359	335
Os01g0276650	1;1	9691036;9691416	9691333;9691721	-;-	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0784725	1;1;1;1;1;1;1;1	33249052;33249371;33249616;33249928;33250374;33250690;33255152;33255819	33249269;33249524;33249842;33250150;33250567;33250818;33255703;33256570	+;+;+;+;+;+;+;+	2449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Os01g0205300	1;1;1	5768175;5768600;5769040	5768384;5768851;5769203	+;+;+	626	425	228	233	268	270	313	218	261	222	215	222	313	245	265	270	209	238	199	165	138	191	217	229	193	164	139	263	396	336	283	281	298	253	148	94	118
Os01g0738600	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	30832796;30832799;30833145;30833145;30833322;30833322;30833546;30833546;30833704;30833704;30833873;30833873;30834104;30834104;30834519;30834811;30835286;30835595;30836213	30833049;30833049;30833196;30833196;30833401;30833401;30833624;30833624;30833787;30833787;30834018;30834018;30834245;30834370;30834649;30835013;30835901;30837960;30836732	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3971	848	639	668	832	713	759	920	955	873	431	475	523	527	662	535	856	791	740	689	606	677	788	677	836	763	949	1443	852	669	651	667	767	690	931	1164	1202
Os01g0386700	1;1;1;1	16232158;16232984;16233530;16234057	16232583;16233063;16233920;16234453	+;+;+;+	1294	5586	4704	5179	5755	5510	6288	5789	5784	5831	4543	4697	5356	6681	6758	6879	5172	5149	5146	4190	3353	3903	4401	4448	4426	6080	5845	8511	7277	5599	5035	5566	6567	5346	5120	5109	5372
Os01g0652600	1;1;1;1;1;1;1;1;1;1;1	26392164;26392375;26392584;26393268;26393614;26394207;26394550;26394735;26395001;26395262;26395515	26392275;26392482;26392676;26393333;26393754;26394434;26394667;26394874;26395168;26395417;26396100	+;+;+;+;+;+;+;+;+;+;+	1916	2383	1755	1529	1482	1455	1570	1314	1268	1271	1444	1554	1511	1143	1052	1023	977	1312	938	894	807	928	1518	1351	1698	1417	1653	1674	2337	2195	1996	1496	1917	1475	1118	1181	1435
Os01g0569200	1;1;1	21814796;21815796;21817757	21815635;21816362;21817900	+;+;+	1551	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0781700	1;1	33120499;33121471	33121212;33124371	+;+	3615	35	1	29	12	25	32	8	6	8	20	2	12	6	12	20	4	27	14	28	13	22	17	28	36	18	19	20	9	23	9	21	28	24	23	30	38
Os01g0741300	1	30955595	30955930	+	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0721000	1	30059264	30060869	+	1606	712	532	633	413	346	465	460	573	419	579	621	512	415	465	519	434	639	467	405	258	303	712	661	660	647	605	791	937	820	790	526	717	583	408	366	458
Os01g0738000	1;1;1	30786190;30786449;30787756	30786365;30786570;30787966	+;+;+	509	250	257	201	169	94	110	99	79	79	187	271	153	120	135	98	79	87	65	66	70	42	319	222	237	115	159	214	278	252	248	108	163	125	60	32	56
Os01g0123500	1;1	1328172;1328491	1328405;1329191	+;+	935	10	0	2	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	5	2	12	27	1	6	0	0	4	0	0	6	0	0
Os01g0616300	1;1;1	24460869;24464002;24464109	24461008;24464017;24465037	+;+;+	1085	332	196	181	98	132	102	146	196	180	430	388	400	188	109	163	266	266	236	411	336	343	162	177	232	204	319	362	384	388	263	122	144	102	340	408	357
Os01g0740350	1;1	30918126;30920442	30918774;30921252	-;-	1460	219	241	182	175	283	284	291	276	213	226	163	154	263	240	134	102	261	207	197	142	159	221	174	223	121	98	120	251	265	191	267	384	301	101	127	126
Os01g0927400	1;1	40675141;40677641	40677103;40677841	-;-	2164	131	123	162	66	67	109	59	90	106	160	106	167	75	98	88	89	101	32	83	67	29	120	99	145	122	127	223	145	168	165	131	82	98	96	55	90
Os01g0278950	1;1;1;1;1;1;1;1;1	9863216;9863451;9863788;9864040;9864773;9864974;9865286;9865720;9866019	9863305;9863670;9863940;9864698;9864876;9865216;9865400;9865933;9866617	+;+;+;+;+;+;+;+;+	2397	36	16	10	13	18	16	5	7	7	61	37	48	32	17	16	11	20	30	18	15	18	16	8	24	23	18	6	25	33	30	8	17	29	14	11	12
Os01g0550000	1;1;1;1;1;1;1;1;1;1;1;1;1	20571063;20571380;20572839;20573095;20573473;20573787;20574211;20574345;20574345;20575306;20575520;20575688;20575852	20571276;20571478;20573013;20573326;20573591;20574267;20574267;20574427;20574529;20575450;20575603;20575751;20576206	+;+;+;+;+;+;+;+;+;+;+;+;+	2153	2343	1818	1666	1895	1730	2169	1779	1757	1754	1674	1791	2039	1573	1730	1653	1376	1808	1284	1140	974	993	1834	1517	1810	1891	2297	3083	2466	2224	1985	1875	2131	1998	1320	1242	1561
Os01g0506200	1;1;1;1;1;1;1;1;1;1;1;1;1	17612391;17613572;17615968;17617033;17617247;17618297;17618544;17620401;17622875;17624577;17624713;17624911;17626420	17612916;17613643;17616037;17617147;17617304;17618434;17618597;17620495;17622964;17624634;17624823;17625020;17626954	-;-;-;-;-;-;-;-;-;-;-;-;-	2032	603	371	365	591	569	629	784	659	650	477	378	507	622	617	665	482	728	607	526	463	502	439	371	402	669	707	1059	569	480	424	558	718	638	636	664	763
Os01g0721100	1;1	30062758;30063770	30063038;30066302	+;+	2814	286	238	192	227	197	229	206	217	214	153	171	231	161	167	239	215	198	216	76	69	94	188	143	213	244	289	420	271	246	279	252	272	233	91	182	123
Os01g0113200	1;1;1;1	720673;721524;722042;722521	721410;721902;722071;723317	-;-;-;-	1944	122	147	104	109	113	121	113	171	153	40	50	50	66	82	62	85	82	77	89	88	116	57	53	79	48	55	76	49	53	57	53	86	48	116	149	106
Os01g0124900	1;1;1	1369191;1369592;1373557	1369272;1369752;1374138	+;+;+	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0105400	1;1;1;1;1;1;1;1;1	288372;288950;289202;289661;290395;291372;291648;291859;292073	288846;289116;289572;289830;290512;291574;291779;291948;292296	+;+;+;+;+;+;+;+;+	1950	767	660	591	497	517	554	586	478	592	671	804	772	621	455	555	469	529	469	391	392	365	537	705	629	619	612	923	991	810	624	435	619	507	332	394	564
Os01g0238850	1;1	7677950;7678429	7678159;7678911	+;+	693	0	3	2	0	0	0	0	4	0	2	5	4	5	0	0	0	0	0	1	0	0	2	3	2	0	4	11	0	1	8	3	0	2	1	4	10
Os01g0936000	1;1	41087786;41090296	41088046;41090680	+;+	646	3	4	0	8	1	0	0	4	1	2	1	1	3	0	2	1	6	0	0	0	0	3	0	4	4	6	0	5	3	1	1	0	2	0	1	6
Os01g0976300	1	43141847	43142667	+	821	191	131	121	114	113	109	74	117	84	180	142	112	90	50	58	73	96	71	98	72	92	173	121	118	78	52	109	115	156	124	66	94	61	185	144	173
Os01g0495200	1;1	16928574;16929152	16929019;16929545	+;+	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Os01g0220400	1;1	6587146;6587816	6587507;6587940	-;-	487	1622	1244	1412	1486	1357	1386	939	842	694	1297	1156	1105	931	906	988	431	399	606	349	277	296	1269	1019	1059	625	513	606	1353	923	887	709	795	625	396	324	529
Os01g0533400	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	19295569;19296917;19297121;19297354;19297610;19297832;19298131;19298391;19298629;19298801;19299047;19299241;19299521;19299713;19300107;19300343;19301853	19296442;19297024;19297234;19297463;19297698;19298028;19298292;19298509;19298716;19298906;19299135;19299393;19299613;19299779;19300219;19300438;19302138	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2864	0	0	0	3	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0
Os01g0276800	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	9702737;9702793;9702793;9703296;9703296;9703296;9703434;9703434;9703434;9703602;9703602;9703602;9704051;9704051;9704051;9704245;9704248;9704248;9704248;9704919;9704919;9704919;9704919;9705099;9705099;9705099;9705297;9705297;9707029;9707029;9707451;9707451;9708216;9708216;9708349;9708525;9708525;9708525;9708946;9708946;9709217;9709217;9709452;9709452	9703208;9703208;9703208;9703347;9703347;9703347;9703495;9703495;9703495;9703689;9703689;9703689;9704119;9704119;9704119;9704305;9704305;9704305;9704305;9705020;9705020;9705020;9705021;9705203;9705203;9705153;9705648;9705648;9707124;9707124;9707525;9707525;9708394;9708394;9708394;9708764;9708630;9708764;9709041;9709041;9709330;9709330;9709686;9709615	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2399	2758	2224	2125	2039	1909	1979	2463	2250	2268	2431	2432	2787	1930	1932	1901	1968	2297	1890	1804	1571	1738	2174	1828	2155	1995	2465	2964	3114	2641	2421	1948	2445	1975	2109	2317	2697
Os01g0794600	1	33653500	33655173	+	1674	199	114	135	419	397	469	726	783	646	157	183	217	490	429	309	340	609	432	923	692	674	180	200	207	511	340	509	165	161	170	376	499	452	768	912	932
